# {'t_start': '2024-05-04_19-03-11', 'model': '3D'} 
return,length,time
24.322606,68,39833.467918
33.40082,88,39892.282732
24.110672,69,39934.257119
16.073699,45,39962.53979
45.974192,130,40043.984947
24.294972,68,40086.70608
20.718724,59,40123.716268
21.585007,61,40162.088189
16.91224,50,40192.393036
29.369853,73,40237.999921
37.364306,111,40309.150934
70.163744,197,40435.298915
23.791678,65,40476.016212
38.746153,103,40540.522158
43.469284,117,40613.61142
30.205491,88,40669.008737
15.650839,41,40693.705057
34.350347,97,40754.889627
28.319109,84,40805.935703
14.658807,47,40835.035656
26.903383,68,40876.691479
18.666353,54,40909.240244
19.135335,50,40940.592378
23.203548,62,40977.804499
33.679007,92,41034.468441
26.613283,69,41077.939616
48.631578,145,41170.118826
28.731092,76,41216.305343
13.792765,40,41241.393355
19.308769,50,41272.354153
36.397746,102,41334.961156
29.584457,84,41384.1889
17.473274,48,41413.656986
20.69364,59,41451.354861
18.774538,49,41482.967234
19.070707,54,41517.563965
28.995058,77,41565.155258
28.177152,81,41616.63835
16.557965,40,41641.780838
23.428307,66,41681.791155
25.147556,75,41728.326109
25.675517,75,41776.419373
28.122783,74,41821.766018
52.229475,142,41913.212952
21.097465,59,41951.274537
32.176166,76,42000.388787
62.762104,159,42099.240311
45.094905,132,42184.05908
14.758679,38,42208.519232
35.014454,100,42270.485815
38.86899,104,42333.423502
36.71819,91,42389.646344
37.762701,105,42454.399009
19.093226,53,42488.097439
19.608825,53,42520.541728
43.428931,123,42594.076069
23.172258,62,42632.650629
40.47499,103,42699.495173
19.319811,55,42733.391835
28.257562,77,42781.541
12.762518,38,42806.632079
32.508108,90,42861.839219
65.770645,173,42973.212468
48.170161,128,43053.41209
16.440905,45,43080.51187
30.220106,83,43132.819204
27.748221,76,43180.131366
20.781062,54,43212.963332
31.027803,89,43267.383855
27.867698,75,43312.173981
23.65564,62,43351.65788
51.786105,146,43443.954951
51.672519,147,43533.989434
29.216903,80,43582.079747
29.123895,95,43641.752416
28.468382,73,43689.28317
32.164802,85,43741.737491
21.994571,58,43777.941601
59.307473,151,43870.286619
31.131577,83,43921.706309
16.301278,43,43946.35999
37.534272,109,44016.471351
19.848833,57,44052.426967
46.196061,140,44136.932114
23.732694,66,44177.367832
45.346961,131,44257.750794
40.664559,129,44337.476443
26.498876,68,44379.186891
16.84593,46,44407.04034
26.072073,74,44454.800035
17.804461,49,44486.393018
36.929838,96,44554.027685
15.873242,46,44582.90298
69.396905,195,44705.142398
20.835002,55,44738.949331
28.436695,73,44782.636844
34.979985,108,44849.160212
21.264704,58,44886.739309
19.545516,53,44918.945058
57.358463,148,45013.51121
45.1185,131,45094.089298
32.456643,91,45150.481272
23.16395,59,45187.896442
20.482309,59,45224.071921
12.538086,36,45246.267692
47.801442,150,45339.212559
19.387631,49,45370.178531
37.199155,101,45432.961225
19.905006,55,45467.801058
49.867104,132,45550.508026
40.530758,118,45625.093577
24.557514,68,45669.014465
30.97424,82,45720.796688
29.532022,87,45775.117004
23.185097,61,45813.698463
23.950887,65,45854.277875
66.260998,180,45963.430599
25.636981,61,46001.070662
34.711767,88,46054.581418
19.575321,56,46086.377343
34.804042,92,46144.59005
32.873109,92,46201.599317
18.829745,59,46237.033298
36.297028,118,46313.479676
23.012731,61,46350.946835
27.91598,76,46397.468557
20.913051,55,46431.488863
66.016523,186,46551.575861
20.433066,57,46587.822175
56.694371,162,46695.449161
20.604009,59,46734.522374
37.138829,95,46793.427508
24.546514,66,46834.499008
38.171545,100,46894.442996
38.751585,107,46963.247483
21.12735,57,46997.805848
31.589015,88,47051.838005
25.755614,72,47095.697835
42.935471,123,47172.475305
17.55405,52,47204.05127
27.911422,72,47248.61567
27.901312,70,47292.322403
27.137683,74,47337.850721
41.294522,109,47403.929107
35.87154,106,47469.946384
17.041507,50,47500.641742
34.230986,87,47554.113689
40.349984,107,47622.349738
31.47676,78,47673.039043
29.784206,74,47719.647357
35.382774,103,47793.21983
